image_id,path,relative_path,generator,subset_name,split,class_name,content_id,is_real,y_ai
img_54cb753af302fe78,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_114.png,ai/114_midjourney_114.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_e8b4e4b2f61e3218,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_115.png,ai/114_midjourney_115.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_1867a1df2e7857a0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_116.png,ai/114_midjourney_116.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_96d4355c1319fd9e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_117.png,ai/114_midjourney_117.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_476cf11f4a4fdda6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_118.png,ai/114_midjourney_118.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_2a0386031c917ef2,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_12.png,ai/114_midjourney_12.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_ec9242f907665bc5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_120.png,ai/114_midjourney_120.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_924914cdd558c3c6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_121.png,ai/114_midjourney_121.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_63f6299397d12ba6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_122.png,ai/114_midjourney_122.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_1c819fca0ca723f8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_125.png,ai/114_midjourney_125.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_c7456a9510c7daf3,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_126.png,ai/114_midjourney_126.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_37b8a15cad155f97,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_127.png,ai/114_midjourney_127.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_9748f3a12722a0b5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_128.png,ai/114_midjourney_128.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_eb6e082b9fbd5c89,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_129.png,ai/114_midjourney_129.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_58e982e99b494fe2,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_13.png,ai/114_midjourney_13.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_35f82812d7b0b293,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_130.png,ai/114_midjourney_130.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_28b5b7a9f48308e6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_131.png,ai/114_midjourney_131.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_13a8f2a8e5faa6b4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_132.png,ai/114_midjourney_132.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0ab1a9c3d34d2af7,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_133.png,ai/114_midjourney_133.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_ef8537205d9fe914,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_134.png,ai/114_midjourney_134.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_934082fa3027ad7e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_135.png,ai/114_midjourney_135.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_b462ab1a00b8d103,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_136.png,ai/114_midjourney_136.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_ceca52c177db428d,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_137.png,ai/114_midjourney_137.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f899edd6d3269838,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_139.png,ai/114_midjourney_139.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_7ba32990bbcaef81,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_14.png,ai/114_midjourney_14.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_2585f8a8aa596fb1,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_141.png,ai/114_midjourney_141.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_3daa0aeed27db103,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_142.png,ai/114_midjourney_142.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f01b34c902ad6e16,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_143.png,ai/114_midjourney_143.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_1e36baef66067fb0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_144.png,ai/114_midjourney_144.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_00fb17fab7ac7838,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_146.png,ai/114_midjourney_146.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_6ae1454e34f2467a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_147.png,ai/114_midjourney_147.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_7c7c2ca7a27e3acc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_148.png,ai/114_midjourney_148.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_5cf777ebecce49af,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_149.png,ai/114_midjourney_149.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_e4cea866f7fde7cc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_150.png,ai/114_midjourney_150.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_a00471fba1da8361,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_151.png,ai/114_midjourney_151.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_714bd0b2bf110435,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_152.png,ai/114_midjourney_152.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f0488fba4d7c72a5,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_153.png,ai/114_midjourney_153.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_a8f2268394bbb4ac,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_155.png,ai/114_midjourney_155.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_db151bb3654f7426,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_159.png,ai/114_midjourney_159.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_8a13ffe9d0308d7f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_16.png,ai/114_midjourney_16.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_867c35c891d8eb77,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_160.png,ai/114_midjourney_160.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_68878797b370e249,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_161.png,ai/114_midjourney_161.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_2dd6251dd9839130,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_162.png,ai/114_midjourney_162.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_5ab04b2f9fe95906,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_166.png,ai/114_midjourney_166.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_c72ace6e3428733c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_167.png,ai/114_midjourney_167.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_1511bab0c6aec160,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_168.png,ai/114_midjourney_168.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_12b78de5c878f725,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_17.png,ai/114_midjourney_17.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_454e3d362652f7dc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_170.png,ai/114_midjourney_170.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_58d53ba7fe86d3e1,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_171.png,ai/114_midjourney_171.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_b7f5e0c2167a29b0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_173.png,ai/114_midjourney_173.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_971ec6416f58e376,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_174.png,ai/114_midjourney_174.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_51becd6be5823b25,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_175.png,ai/114_midjourney_175.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_3bb1a9b1fbbacee8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_176.png,ai/114_midjourney_176.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_695d79ac8e6a6ac0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_177.png,ai/114_midjourney_177.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_954fe3269ff47dd8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_178.png,ai/114_midjourney_178.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f3e50e3a8b555c99,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_18.png,ai/114_midjourney_18.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_426573b11a61a6b6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_180.png,ai/114_midjourney_180.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_b15b744cac79a5c8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_181.png,ai/114_midjourney_181.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_442de40fe866be43,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_182.png,ai/114_midjourney_182.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0a04c56a0a24e66a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_183.png,ai/114_midjourney_183.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_459646a17d03f558,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_184.png,ai/114_midjourney_184.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0580c9fb83f212b9,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_185.png,ai/114_midjourney_185.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_8f10febcc5b019d4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_186.png,ai/114_midjourney_186.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_ccc4f99564db7a96,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_187.png,ai/114_midjourney_187.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_8329e79e29e6c2b4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_189.png,ai/114_midjourney_189.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_a87cebe4d096fca8,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_19.png,ai/114_midjourney_19.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_3256bcce493dd1bc,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_190.png,ai/114_midjourney_190.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f77756864d5aebb6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_193.png,ai/114_midjourney_193.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_7f7f609bb5a439e7,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_195.png,ai/114_midjourney_195.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_506aaca57542bc4c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_199.png,ai/114_midjourney_199.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_85043de6ba613957,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_2.png,ai/114_midjourney_2.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_e1f5ef6ce5c6a501,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_20.png,ai/114_midjourney_20.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0c9f0b3f750a8e79,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_21.png,ai/114_midjourney_21.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_d135511a404006e6,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_22.png,ai/114_midjourney_22.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_ca7944578a432a2a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_23.png,ai/114_midjourney_23.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_d52228eca35ea216,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_25.png,ai/114_midjourney_25.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_3828febd6b9c047a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_26.png,ai/114_midjourney_26.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_6b69e7d3a0f0d891,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_27.png,ai/114_midjourney_27.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_691d1fc7ba15f252,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_28.png,ai/114_midjourney_28.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0880cc6ced2dda7a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_29.png,ai/114_midjourney_29.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_a94477c63f6a766e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_3.png,ai/114_midjourney_3.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_0290cb7caa7b1046,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_30.png,ai/114_midjourney_30.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_5b77d561d50b5761,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_32.png,ai/114_midjourney_32.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_a8bf48f449e42fc0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_33.png,ai/114_midjourney_33.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_046f71cf8fa184d9,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/114_midjourney_35.png,ai/114_midjourney_35.png,MidJourney,midjourney_4class_train,train,ai,114,0,1
img_f77e60ad2a080c55,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_0.png,ai/281_midjourney_0.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_40c08e386b2176fe,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_1.png,ai/281_midjourney_1.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_3a79677b59b6584a,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_10.png,ai/281_midjourney_10.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_ae43cda67ba2151b,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_101.png,ai/281_midjourney_101.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_c7194bdd1478b780,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_102.png,ai/281_midjourney_102.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_5a2a8b1019cb4803,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_103.png,ai/281_midjourney_103.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_675200247f76437d,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_105.png,ai/281_midjourney_105.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_4e7f0168418ed770,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_106.png,ai/281_midjourney_106.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_a96ad6305fbe3a6f,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_107.png,ai/281_midjourney_107.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_b50c1b256210afba,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_109.png,ai/281_midjourney_109.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_88e30f60a6295fc0,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_11.png,ai/281_midjourney_11.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_df1d5a9858cce94c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_110.png,ai/281_midjourney_110.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_b3798010c1e904a4,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_111.png,ai/281_midjourney_111.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_d49e923d04cfbb5e,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_112.png,ai/281_midjourney_112.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
img_fe8cefddbb93254c,/home/nanda/folder belajar/TA-2026/nr_iqa_genimage_scaffold/data/raw/genimage/MidJourney/train/ai/281_midjourney_113.png,ai/281_midjourney_113.png,MidJourney,midjourney_4class_train,train,ai,281,0,1
